Date,Year,Month,Temp_Anomaly,5yr_moving_avg,10yr_moving_avg,Month_Num,Season_Spring,Season_Summer,Season_Winter,Data Type,Predicted_Anomaly
1996-06-01,1996.0,Jun,0.25,0.484,0.419,6.0,False,True,False,Actual,
1996-07-01,1996.0,Jul,0.36,0.422,0.368,7.0,False,True,False,Actual,
1996-08-01,1996.0,Aug,0.48,0.44,0.351,8.0,False,True,False,Actual,
1996-09-01,1996.0,Sep,0.25,0.3659999999999999,0.315,9.0,False,False,False,Actual,
1996-10-01,1996.0,Oct,0.22,0.4259999999999999,0.3339999999999999,10.0,False,False,False,Actual,
1996-11-01,1996.0,Nov,0.41,0.472,0.3379999999999999,11.0,False,False,False,Actual,
1996-12-01,1996.0,Dec,0.37,0.4279999999999999,0.352,12.0,False,False,True,Actual,
1997-01-01,1997.0,Jan,0.33,0.43,0.392,1.0,False,False,True,Actual,
1997-02-01,1997.0,Feb,0.41,0.6359999999999999,0.4960000000000001,2.0,False,False,True,Actual,
1997-03-01,1997.0,Mar,0.52,0.452,0.449,3.0,True,False,False,Actual,
1997-04-01,1997.0,Apr,0.34,0.418,0.41,4.0,True,False,False,Actual,
1997-05-01,1997.0,May,0.34,0.364,0.363,5.0,True,False,False,Actual,
1997-06-01,1997.0,Jun,0.54,0.47,0.418,6.0,False,True,False,Actual,
1997-07-01,1997.0,Jul,0.34,0.438,0.38,7.0,False,True,False,Actual,
1997-08-01,1997.0,Aug,0.41,0.4599999999999999,0.361,8.0,False,True,False,Actual,
1997-09-01,1997.0,Sep,0.52,0.3819999999999999,0.3219999999999999,9.0,False,False,False,Actual,
1997-10-01,1997.0,Oct,0.61,0.41,0.355,10.0,False,False,False,Actual,
1997-11-01,1997.0,Nov,0.64,0.4579999999999999,0.3809999999999999,11.0,False,False,False,Actual,
1997-12-01,1997.0,Dec,0.59,0.4319999999999999,0.376,12.0,False,False,True,Actual,
1998-01-01,1998.0,Jan,0.58,0.376,0.422,1.0,False,False,True,Actual,
1998-02-01,1998.0,Feb,0.88,0.59,0.534,2.0,False,False,True,Actual,
1998-03-01,1998.0,Mar,0.63,0.4679999999999999,0.489,3.0,True,False,False,Actual,
1998-04-01,1998.0,Apr,0.63,0.436,0.441,4.0,True,False,False,Actual,
1998-05-01,1998.0,May,0.68,0.382,0.396,5.0,True,False,False,Actual,
1998-06-01,1998.0,Jun,0.77,0.4640000000000001,0.446,6.0,False,True,False,Actual,
1998-07-01,1998.0,Jul,0.66,0.426,0.433,7.0,False,True,False,Actual,
1998-08-01,1998.0,Aug,0.65,0.4539999999999999,0.406,8.0,False,True,False,Actual,
1998-09-01,1998.0,Sep,0.42,0.3939999999999999,0.387,9.0,False,False,False,Actual,
1998-10-01,1998.0,Oct,0.42,0.372,0.4019999999999999,10.0,False,False,False,Actual,
1998-11-01,1998.0,Nov,0.43,0.4299999999999999,0.437,11.0,False,False,False,Actual,
1998-12-01,1998.0,Dec,0.54,0.4359999999999999,0.399,12.0,False,False,True,Actual,
1999-01-01,1999.0,Jan,0.48,0.418,0.462,1.0,False,False,True,Actual,
1999-02-01,1999.0,Feb,0.64,0.584,0.555,2.0,False,False,True,Actual,
1999-03-01,1999.0,Mar,0.32,0.514,0.5130000000000001,3.0,True,False,False,Actual,
1999-04-01,1999.0,Apr,0.32,0.47,0.469,4.0,True,False,False,Actual,
1999-05-01,1999.0,May,0.26,0.4439999999999999,0.4290000000000001,5.0,True,False,False,Actual,
1999-06-01,1999.0,Jun,0.36,0.518,0.4710000000000001,6.0,False,True,False,Actual,
1999-07-01,1999.0,Jul,0.38,0.472,0.466,7.0,False,True,False,Actual,
1999-08-01,1999.0,Aug,0.31,0.4559999999999999,0.4589999999999999,8.0,False,True,False,Actual,
1999-09-01,1999.0,Sep,0.39,0.4459999999999999,0.438,9.0,False,False,False,Actual,
1999-10-01,1999.0,Oct,0.34,0.4279999999999999,0.45,10.0,False,False,False,Actual,
1999-11-01,1999.0,Nov,0.37,0.4919999999999999,0.4869999999999999,11.0,False,False,False,Actual,
1999-12-01,1999.0,Dec,0.4,0.4719999999999998,0.4549999999999999,12.0,False,False,True,Actual,
2000-01-01,2000.0,Jan,0.25,0.506,0.494,1.0,False,False,True,Actual,
2000-02-01,2000.0,Feb,0.56,0.658,0.625,2.0,False,False,True,Actual,
2000-03-01,2000.0,Mar,0.55,0.586,0.547,3.0,True,False,False,Actual,
2000-04-01,2000.0,Apr,0.56,0.518,0.489,4.0,True,False,False,Actual,
2000-05-01,2000.0,May,0.36,0.504,0.438,5.0,True,False,False,Actual,
2000-06-01,2000.0,Jun,0.4,0.516,0.472,6.0,False,True,False,Actual,
2000-07-01,2000.0,Jul,0.39,0.526,0.462,7.0,False,True,False,Actual,
2000-08-01,2000.0,Aug,0.42,0.48,0.483,8.0,False,True,False,Actual,
2000-09-01,2000.0,Sep,0.39,0.4699999999999999,0.457,9.0,False,False,False,Actual,
2000-10-01,2000.0,Oct,0.27,0.414,0.469,10.0,False,False,False,Actual,
2000-11-01,2000.0,Nov,0.3,0.4819999999999999,0.516,11.0,False,False,False,Actual,
2000-12-01,2000.0,Dec,0.28,0.442,0.4669999999999999,12.0,False,False,True,Actual,
2001-01-01,2001.0,Jan,0.45,0.538,0.516,1.0,False,False,True,Actual,
2001-02-01,2001.0,Feb,0.43,0.598,0.6060000000000001,2.0,False,False,True,Actual,
2001-03-01,2001.0,Mar,0.55,0.58,0.5740000000000001,3.0,True,False,False,Actual,
2001-04-01,2001.0,Apr,0.5,0.502,0.5090000000000001,4.0,True,False,False,Actual,
2001-05-01,2001.0,May,0.58,0.49,0.474,5.0,True,False,False,Actual,
2001-06-01,2001.0,Jun,0.52,0.458,0.493,6.0,False,True,False,Actual,
2001-07-01,2001.0,Jul,0.59,0.51,0.4779999999999999,7.0,False,True,False,Actual,
2001-08-01,2001.0,Aug,0.49,0.478,0.4979999999999999,8.0,False,True,False,Actual,
2001-09-01,2001.0,Sep,0.51,0.51,0.496,9.0,False,False,False,Actual,
2001-10-01,2001.0,Oct,0.5,0.4739999999999999,0.4989999999999999,10.0,False,False,False,Actual,
2001-11-01,2001.0,Nov,0.72,0.502,0.546,11.0,False,False,False,Actual,
2001-12-01,2001.0,Dec,0.55,0.4819999999999999,0.508,12.0,False,False,True,Actual,
2002-01-01,2002.0,Jan,0.77,0.558,0.5479999999999999,1.0,False,False,True,Actual,
2002-02-01,2002.0,Feb,0.78,0.614,0.633,2.0,False,False,True,Actual,
2002-03-01,2002.0,Mar,0.88,0.642,0.6050000000000001,3.0,True,False,False,Actual,
2002-04-01,2002.0,Apr,0.58,0.56,0.522,4.0,True,False,False,Actual,
2002-05-01,2002.0,May,0.64,0.512,0.495,5.0,True,False,False,Actual,
2002-06-01,2002.0,Jun,0.53,0.474,0.534,6.0,False,True,False,Actual,
2002-07-01,2002.0,Jul,0.61,0.486,0.4960000000000001,7.0,False,True,False,Actual,
2002-08-01,2002.0,Aug,0.53,0.506,0.52,8.0,False,True,False,Actual,
2002-09-01,2002.0,Sep,0.64,0.5319999999999999,0.537,9.0,False,False,False,Actual,
2002-10-01,2002.0,Oct,0.54,0.5279999999999999,0.546,10.0,False,False,False,Actual,
2002-11-01,2002.0,Nov,0.59,0.5739999999999998,0.579,11.0,False,False,False,Actual,
2002-12-01,2002.0,Dec,0.44,0.502,0.55,12.0,False,False,True,Actual,
2003-01-01,2003.0,Jan,0.74,0.6559999999999999,0.545,1.0,False,False,True,Actual,
2003-02-01,2003.0,Feb,0.58,0.6219999999999999,0.63,2.0,False,False,True,Actual,
2003-03-01,2003.0,Mar,0.6,0.68,0.6280000000000001,3.0,True,False,False,Actual,
2003-04-01,2003.0,Apr,0.55,0.5820000000000001,0.542,4.0,True,False,False,Actual,
2003-05-01,2003.0,May,0.61,0.5660000000000001,0.511,5.0,True,False,False,Actual,
2003-06-01,2003.0,Jun,0.48,0.522,0.529,6.0,False,True,False,Actual,
2003-07-01,2003.0,Jul,0.58,0.53,0.522,7.0,False,True,False,Actual,
2003-08-01,2003.0,Aug,0.64,0.542,0.525,8.0,False,True,False,Actual,
2003-09-01,2003.0,Sep,0.62,0.5979999999999999,0.5459999999999999,9.0,False,False,False,Actual,
2003-10-01,2003.0,Oct,0.72,0.626,0.5519999999999999,10.0,False,False,False,Actual,
2003-11-01,2003.0,Nov,0.53,0.6619999999999999,0.584,11.0,False,False,False,Actual,
2003-12-01,2003.0,Dec,0.74,0.5799999999999998,0.545,12.0,False,False,True,Actual,
2004-01-01,2004.0,Jan,0.58,0.6779999999999999,0.552,1.0,False,False,True,Actual,
2004-02-01,2004.0,Feb,0.72,0.682,0.5940000000000001,2.0,False,False,True,Actual,
2004-03-01,2004.0,Mar,0.63,0.696,0.618,3.0,True,False,False,Actual,
2004-04-01,2004.0,Apr,0.61,0.5740000000000001,0.5400000000000001,4.0,True,False,False,Actual,
2004-05-01,2004.0,May,0.37,0.5459999999999999,0.508,5.0,True,False,False,Actual,
2004-06-01,2004.0,Jun,0.44,0.55,0.516,6.0,False,True,False,Actual,
2004-07-01,2004.0,Jul,0.26,0.52,0.53,7.0,False,True,False,Actual,
2004-08-01,2004.0,Aug,0.45,0.584,0.5289999999999999,8.0,False,True,False,Actual,
2004-09-01,2004.0,Sep,0.5,0.6279999999999999,0.575,9.0,False,False,False,Actual,
2004-10-01,2004.0,Oct,0.61,0.6639999999999999,0.576,10.0,False,False,False,Actual,
2004-11-01,2004.0,Nov,0.73,0.6659999999999998,0.6199999999999999,11.0,False,False,False,Actual,
2004-12-01,2004.0,Dec,0.5,0.6279999999999999,0.558,12.0,False,False,True,Actual,
2005-01-01,2005.0,Jan,0.74,0.5840000000000001,0.579,1.0,False,False,True,Actual,
2005-02-01,2005.0,Feb,0.6,0.602,0.6140000000000001,2.0,False,False,True,Actual,
2005-03-01,2005.0,Mar,0.74,0.67,0.6780000000000002,3.0,True,False,False,Actual,
2005-04-01,2005.0,Apr,0.67,0.5660000000000001,0.5930000000000001,4.0,True,False,False,Actual,
2005-05-01,2005.0,May,0.63,0.518,0.558,5.0,True,False,False,Actual,
2005-06-01,2005.0,Jun,0.64,0.542,0.548,6.0,False,True,False,Actual,
2005-07-01,2005.0,Jul,0.61,0.518,0.5549999999999999,7.0,False,True,False,Actual,
2005-08-01,2005.0,Aug,0.6,0.5700000000000001,0.565,8.0,False,True,False,Actual,
2005-09-01,2005.0,Sep,0.72,0.6219999999999999,0.599,9.0,False,False,False,Actual,
2005-10-01,2005.0,Oct,0.76,0.69,0.614,10.0,False,False,False,Actual,
2005-11-01,2005.0,Nov,0.74,0.6859999999999999,0.664,11.0,False,False,False,Actual,
2005-12-01,2005.0,Dec,0.67,0.6479999999999999,0.563,12.0,False,False,True,Actual,
2006-01-01,2006.0,Jan,0.56,0.5660000000000001,0.6060000000000001,1.0,False,False,True,Actual,
2006-02-01,2006.0,Feb,0.73,0.5900000000000001,0.6060000000000001,2.0,False,False,True,Actual,
2006-03-01,2006.0,Mar,0.63,0.656,0.688,3.0,True,False,False,Actual,
2006-04-01,2006.0,Apr,0.46,0.5780000000000001,0.6010000000000001,4.0,True,False,False,Actual,
2006-05-01,2006.0,May,0.48,0.526,0.5750000000000001,5.0,True,False,False,Actual,
2006-06-01,2006.0,Jun,0.66,0.5740000000000001,0.5700000000000001,6.0,False,True,False,Actual,
2006-07-01,2006.0,Jul,0.54,0.55,0.586,7.0,False,True,False,Actual,
2006-08-01,2006.0,Aug,0.7,0.5799999999999998,0.598,8.0,False,True,False,Actual,
2006-09-01,2006.0,Sep,0.66,0.6399999999999999,0.6159999999999999,9.0,False,False,False,Actual,
2006-10-01,2006.0,Oct,0.69,0.6779999999999999,0.6529999999999999,10.0,False,False,False,Actual,
2006-11-01,2006.0,Nov,0.74,0.7379999999999999,0.693,11.0,False,False,False,Actual,
2006-12-01,2006.0,Dec,0.79,0.634,0.595,12.0,False,False,True,Actual,
2007-01-01,2006.1538461538462,,0.7523076923076923,0.6313846153846154,0.596,11.153846153846153,,,,Actual,
2007-02-01,2006.3076923076924,,0.7146153846153847,0.6287692307692307,0.597,10.307692307692308,,,,Actual,
2007-03-01,2006.4615384615386,,0.676923076923077,0.6261538461538462,0.598,9.461538461538462,,,,Actual,
2007-04-01,2006.6153846153845,,0.6392307692307693,0.6235384615384615,0.599,8.615384615384615,,,,Actual,
2007-05-01,2006.7692307692307,,0.6015384615384616,0.6209230769230769,0.6,7.769230769230769,,,,Actual,
2007-06-01,2006.923076923077,,0.5638461538461539,0.6183076923076923,0.601,6.923076923076923,,,,Actual,
2007-07-01,2007.076923076923,,0.5261538461538462,0.6156923076923076,0.602,6.076923076923077,,,,Actual,
2007-08-01,2007.2307692307693,,0.48846153846153845,0.6130769230769231,0.603,5.230769230769231,,,,Actual,
2007-09-01,2007.3846153846155,,0.45076923076923076,0.6104615384615385,0.604,4.384615384615385,,,,Actual,
2007-10-01,2007.5384615384614,,0.41307692307692306,0.6078461538461538,0.605,3.5384615384615383,,,,Actual,
2007-11-01,2007.6923076923076,,0.37538461538461537,0.6052307692307692,0.606,2.6923076923076916,,,,Actual,
2007-12-01,2007.8461538461538,,0.3376923076923076,0.6026153846153846,0.607,1.8461538461538467,,,,Actual,
2008-01-01,2008.0,Jan,0.3,0.6,0.608,1.0,False,False,True,Actual,
2008-02-01,2008.0,Feb,0.38,0.614,0.612,2.0,False,False,True,Actual,
2008-03-01,2008.0,Mar,0.75,0.7140000000000001,0.6900000000000001,3.0,True,False,False,Actual,
2008-04-01,2008.0,Apr,0.54,0.626,0.624,4.0,True,False,False,Actual,
2008-05-01,2008.0,May,0.5,0.604,0.595,5.0,True,False,False,Actual,
2008-06-01,2008.0,Jun,0.49,0.622,0.5820000000000001,6.0,False,True,False,Actual,
2008-07-01,2008.0,Jul,0.6,0.624,0.5860000000000001,7.0,False,True,False,Actual,
2008-08-01,2008.0,Aug,0.46,0.624,0.615,8.0,False,True,False,Actual,
2008-09-01,2008.0,Sep,0.61,0.6659999999999999,0.6369999999999999,9.0,False,False,False,Actual,
2008-10-01,2008.0,Oct,0.67,0.7,0.6829999999999999,10.0,False,False,False,Actual,
2008-11-01,2008.0,Nov,0.69,0.7539999999999999,0.699,11.0,False,False,False,Actual,
2008-12-01,2008.0,Dec,0.54,0.6239999999999999,0.593,12.0,False,False,True,Actual,
2009-01-01,2009.0,Jan,0.65,0.556,0.6020000000000001,1.0,False,False,True,Actual,
2009-02-01,2009.0,Feb,0.52,0.59,0.596,2.0,False,False,True,Actual,
2009-03-01,2009.0,Mar,0.53,0.696,0.669,3.0,True,False,False,Actual,
2009-04-01,2009.0,Apr,0.61,0.62,0.619,4.0,True,False,False,Actual,
2009-05-01,2009.0,May,0.65,0.584,0.591,5.0,True,False,False,Actual,
2009-06-01,2009.0,Jun,0.64,0.618,0.5980000000000001,6.0,False,True,False,Actual,
2009-07-01,2009.0,Jul,0.74,0.642,0.585,7.0,False,True,False,Actual,
2009-08-01,2009.0,Aug,0.69,0.654,0.6319999999999999,8.0,False,True,False,Actual,
2009-09-01,2009.0,Sep,0.71,0.634,0.65,9.0,False,False,False,Actual,
2009-10-01,2009.0,Oct,0.66,0.6799999999999999,0.699,10.0,False,False,False,Actual,
2009-11-01,2009.0,Nov,0.79,0.724,0.723,11.0,False,False,False,Actual,
2009-12-01,2009.0,Dec,0.67,0.61,0.619,12.0,False,False,True,Actual,
2010-01-01,2010.0,Jan,0.75,0.538,0.6050000000000001,1.0,False,False,True,Actual,
2010-02-01,2010.0,Feb,0.84,0.542,0.593,2.0,False,False,True,Actual,
2010-03-01,2010.0,Mar,0.92,0.6839999999999999,0.687,3.0,True,False,False,Actual,
2010-04-01,2010.0,Apr,0.85,0.674,0.645,4.0,True,False,False,Actual,
2010-05-01,2010.0,May,0.76,0.644,0.616,5.0,True,False,False,Actual,
2010-06-01,2010.0,Jun,0.68,0.6140000000000001,0.617,6.0,False,True,False,Actual,
2010-07-01,2010.0,Jul,0.63,0.6519999999999999,0.585,7.0,False,True,False,Actual,
2010-08-01,2010.0,Aug,0.67,0.6460000000000001,0.651,8.0,False,True,False,Actual,
2010-09-01,2010.0,Sep,0.63,0.6459999999999999,0.6759999999999999,9.0,False,False,False,Actual,
2010-10-01,2010.0,Oct,0.72,0.7020000000000001,0.707,10.0,False,False,False,Actual,
2010-11-01,2010.0,Nov,0.81,0.732,0.7369999999999999,11.0,False,False,False,Actual,
2010-12-01,2010.0,Dec,0.45,0.558,0.623,12.0,False,False,True,Actual,
2011-01-01,2011.0,Jan,0.52,0.6199999999999999,0.634,1.0,False,False,True,Actual,
2011-02-01,2011.0,Feb,0.48,0.59,0.611,2.0,False,False,True,Actual,
2011-03-01,2011.0,Mar,0.65,0.6679999999999999,0.7200000000000001,3.0,True,False,False,Actual,
2011-04-01,2011.0,Apr,0.64,0.672,0.659,4.0,True,False,False,Actual,
2011-05-01,2011.0,May,0.53,0.664,0.659,5.0,True,False,False,Actual,
2011-06-01,2011.0,Jun,0.62,0.654,0.6540000000000001,6.0,False,True,False,Actual,
2011-07-01,2011.0,Jul,0.7,0.6519999999999999,0.6319999999999999,7.0,False,True,False,Actual,
2011-08-01,2011.0,Aug,0.75,0.694,0.6849999999999999,8.0,False,True,False,Actual,
2011-09-01,2011.0,Sep,0.56,0.6779999999999999,0.71,9.0,False,False,False,Actual,
2011-10-01,2011.0,Oct,0.66,0.708,0.753,10.0,False,False,False,Actual,
2011-11-01,2011.0,Nov,0.59,0.76,0.77,11.0,False,False,False,Actual,
2011-12-01,2011.0,Dec,0.6,0.59,0.6900000000000001,12.0,False,False,True,Actual,
2012-01-01,2012.0,Jan,0.47,0.6439999999999999,0.642,1.0,False,False,True,Actual,
2012-02-01,2012.0,Feb,0.49,0.596,0.636,2.0,False,False,True,Actual,
2012-03-01,2012.0,Mar,0.57,0.718,0.7340000000000001,3.0,True,False,False,Actual,
2012-04-01,2012.0,Apr,0.73,0.712,0.68,4.0,True,False,False,Actual,
2012-05-01,2012.0,May,0.78,0.7060000000000001,0.678,5.0,True,False,False,Actual,
2012-06-01,2012.0,Jun,0.64,0.6599999999999999,0.666,6.0,False,True,False,Actual,
2012-07-01,2012.0,Jul,0.59,0.6199999999999999,0.6539999999999999,7.0,False,True,False,Actual,
2012-08-01,2012.0,Aug,0.66,0.7220000000000001,0.7030000000000001,8.0,False,True,False,Actual,
2012-09-01,2012.0,Sep,0.72,0.712,0.718,9.0,False,False,False,Actual,
2012-10-01,2012.0,Oct,0.8,0.736,0.7779999999999999,10.0,False,False,False,Actual,
2012-11-01,2012.0,Nov,0.78,0.736,0.779,11.0,False,False,False,Actual,
2012-12-01,2012.0,Dec,0.53,0.6119999999999999,0.7150000000000001,12.0,False,False,True,Actual,
2013-01-01,2013.0,Jan,0.71,0.6679999999999999,0.679,1.0,False,False,True,Actual,
2013-02-01,2013.0,Feb,0.62,0.608,0.658,2.0,False,False,True,Actual,
2013-03-01,2013.0,Mar,0.67,0.726,0.788,3.0,True,False,False,Actual,
2013-04-01,2013.0,Apr,0.53,0.692,0.7350000000000001,4.0,True,False,False,Actual,
2013-05-01,2013.0,May,0.6,0.714,0.716,5.0,True,False,False,Actual,
2013-06-01,2013.0,Jun,0.69,0.686,0.6900000000000001,6.0,False,True,False,Actual,
2013-07-01,2013.0,Jul,0.6,0.6399999999999999,0.6940000000000001,7.0,False,True,False,Actual,
2013-08-01,2013.0,Aug,0.7,0.746,0.728,8.0,False,True,False,Actual,
2013-09-01,2013.0,Sep,0.77,0.754,0.745,9.0,False,False,False,Actual,
2013-10-01,2013.0,Oct,0.7,0.8059999999999998,0.808,10.0,False,False,False,Actual,
2013-11-01,2013.0,Nov,0.83,0.7859999999999998,0.8029999999999999,11.0,False,False,False,Actual,
2013-12-01,2013.0,Dec,0.7,0.7559999999999999,0.7470000000000001,12.0,False,False,True,Actual,
2014-01-01,2014.0,Jan,0.77,0.728,0.7300000000000001,1.0,False,False,True,Actual,
2014-02-01,2014.0,Feb,0.55,0.682,0.6839999999999999,2.0,False,False,True,Actual,
2014-03-01,2014.0,Mar,0.78,0.772,0.8020000000000002,3.0,True,False,False,Actual,
2014-04-01,2014.0,Apr,0.81,0.74,0.757,4.0,True,False,False,Actual,
2014-05-01,2014.0,May,0.86,0.772,0.745,5.0,True,False,False,Actual,
2014-06-01,2014.0,Jun,0.67,0.7140000000000001,0.725,6.0,False,True,False,Actual,
2014-07-01,2014.0,Jul,0.58,0.666,0.726,7.0,False,True,False,Actual,
2014-08-01,2014.0,Aug,0.83,0.752,0.763,8.0,False,True,False,Actual,
2014-09-01,2014.0,Sep,0.88,0.8019999999999999,0.776,9.0,False,False,False,Actual,
2014-10-01,2014.0,Oct,0.8,0.876,0.8390000000000001,10.0,False,False,False,Actual,
2014-11-01,2014.0,Nov,0.67,0.8339999999999999,0.826,11.0,False,False,False,Actual,
2014-12-01,2014.0,Dec,0.78,0.82,0.78,12.0,False,False,True,Actual,
2015-01-01,2015.0,Jan,0.87,0.8200000000000001,0.756,1.0,False,False,True,Actual,
2015-02-01,2015.0,Feb,0.9,0.7739999999999999,0.7210000000000001,2.0,False,False,True,Actual,
2015-03-01,2015.0,Mar,0.96,0.892,0.8530000000000001,3.0,True,False,False,Actual,
2015-04-01,2015.0,Apr,0.75,0.796,0.7790000000000001,4.0,True,False,False,Actual,
2015-05-01,2015.0,May,0.8,0.788,0.764,5.0,True,False,False,Actual,
2015-06-01,2015.0,Jun,0.81,0.766,0.753,6.0,False,True,False,Actual,
2015-07-01,2015.0,Jul,0.73,0.736,0.7459999999999999,7.0,False,True,False,Actual,
2015-08-01,2015.0,Aug,0.79,0.8099999999999999,0.789,8.0,False,True,False,Actual,
2015-09-01,2015.0,Sep,0.84,0.844,0.7939999999999999,9.0,False,False,False,Actual,
2015-10-01,2015.0,Oct,1.07,0.914,0.8699999999999999,10.0,False,False,False,Actual,
2015-11-01,2015.0,Nov,1.06,0.8739999999999999,0.82,11.0,False,False,False,Actual,
2015-12-01,2015.0,Dec,1.17,0.936,0.793,12.0,False,False,True,Actual,
2016-01-01,2015.12,,1.156,0.9321600000000001,0.7920400000000001,11.56,,,,Actual,
2016-02-01,2015.24,,1.142,0.92832,0.79108,11.12,,,,Actual,
2016-03-01,2015.36,,1.128,0.9244800000000001,0.79012,10.68,,,,Actual,
2016-04-01,2015.48,,1.1139999999999999,0.92064,0.7891600000000001,10.24,,,,Actual,
2016-05-01,2015.6,,1.0999999999999999,0.9168000000000001,0.7882,9.8,,,,Actual,
2016-06-01,2015.72,,1.0859999999999999,0.9129600000000001,0.78724,9.36,,,,Actual,
2016-07-01,2015.84,,1.0719999999999998,0.90912,0.78628,8.92,,,,Actual,
2016-08-01,2015.96,,1.0579999999999998,0.9052800000000001,0.78532,8.48,,,,Actual,
2016-09-01,2016.08,,1.044,0.90144,0.7843600000000001,8.04,,,,Actual,
2016-10-01,2016.2,,1.03,0.8976000000000001,0.7834,7.6,,,,Actual,
2016-11-01,2016.32,,1.016,0.8937600000000001,0.78244,7.16,,,,Actual,
2016-12-01,2016.44,,1.002,0.88992,0.7814800000000001,6.72,,,,Actual,
2017-01-01,2016.56,,0.988,0.8860800000000001,0.78052,6.28,,,,Actual,
2017-02-01,2016.68,,0.974,0.88224,0.77956,5.84,,,,Actual,
2017-03-01,2016.8,,0.96,0.8784000000000001,0.7786000000000001,5.4,,,,Actual,
2017-04-01,2016.92,,0.946,0.8745600000000001,0.77764,4.96,,,,Actual,
2017-05-01,2017.04,,0.9319999999999999,0.87072,0.77668,4.52,,,,Actual,
2017-06-01,2017.16,,0.9179999999999999,0.8668800000000001,0.77572,4.08,,,,Actual,
2017-07-01,2017.28,,0.9039999999999999,0.86304,0.77476,3.6400000000000006,,,,Actual,
2017-08-01,2017.4,,0.8899999999999999,0.8592000000000001,0.7738,3.1999999999999993,,,,Actual,
2017-09-01,2017.52,,0.8759999999999999,0.8553600000000001,0.77284,2.76,,,,Actual,
2017-10-01,2017.64,,0.862,0.85152,0.77188,2.3200000000000003,,,,Actual,
2017-11-01,2017.76,,0.848,0.8476800000000001,0.77092,1.8800000000000008,,,,Actual,
2017-12-01,2017.88,,0.834,0.8438400000000001,0.76996,1.4399999999999995,,,,Actual,
2018-01-01,2018.0,Jan,0.82,0.8400000000000001,0.769,1.0,False,False,True,Actual,
2018-02-01,2018.0,Feb,0.85,0.778,0.7340000000000001,2.0,False,False,True,Actual,
2018-03-01,2018.0,Mar,0.88,0.936,0.884,3.0,True,False,False,Actual,
2018-04-01,2018.0,Apr,0.88,0.842,0.793,4.0,True,False,False,Actual,
2018-05-01,2018.0,May,0.82,0.826,0.782,5.0,True,False,False,Actual,
2018-06-01,2018.0,Jun,0.76,0.796,0.7929999999999999,6.0,False,True,False,Actual,
2018-07-01,2018.0,Jul,0.83,0.8,0.8019999999999999,7.0,False,True,False,Actual,
2018-08-01,2018.0,Aug,0.78,0.8320000000000001,0.841,8.0,False,True,False,Actual,
2018-09-01,2018.0,Sep,0.8,0.874,0.8789999999999999,9.0,False,False,False,Actual,
2018-10-01,2018.0,Oct,1.01,0.97,0.932,10.0,False,False,False,Actual,
2018-11-01,2018.0,Nov,0.83,0.8919999999999998,0.8809999999999999,11.0,False,False,False,Actual,
2018-12-01,2018.0,Dec,0.92,0.97,0.883,12.0,False,False,True,Actual,
2019-01-01,2019.0,Jan,0.93,0.868,0.6910000000000001,1.0,False,False,True,Actual,
2019-02-01,2019.0,Feb,0.95,0.8459999999999999,0.677,2.0,False,False,True,Actual,
2019-03-01,2019.0,Mar,1.17,0.988,0.8019999999999999,3.0,True,False,False,Actual,
2019-04-01,2019.0,Apr,1.01,0.8459999999999999,0.7190000000000001,4.0,True,False,False,Actual,
2019-05-01,2019.0,May,0.86,0.8219999999999998,0.7070000000000001,5.0,True,False,False,Actual,
2019-06-01,2019.0,Jun,0.9,0.8460000000000001,0.71,6.0,False,True,False,Actual,
2019-07-01,2019.0,Jul,0.94,0.8720000000000001,0.721,7.0,False,True,False,Actual,
2019-08-01,2019.0,Aug,0.95,0.8560000000000001,0.75,8.0,False,True,False,Actual,
2019-09-01,2019.0,Sep,0.93,0.876,0.7999999999999999,9.0,False,False,False,Actual,
2019-10-01,2019.0,Oct,0.99,1.004,0.843,10.0,False,False,False,Actual,
2019-11-01,2019.0,Nov,0.98,0.904,0.8029999999999999,11.0,False,False,False,Actual,
2019-12-01,2019.0,Dec,1.11,0.974,0.7905,12.0,False,False,True,Actual,
2020-01-01,2019.1538461538462,,1.086923076923077,0.966,0.7779999999999999,11.153846153846153,,,,Actual,
2020-02-01,2019.3076923076924,,1.0638461538461539,0.958,0.7655,10.307692307692308,,,,Actual,
2020-03-01,2019.4615384615386,,1.040769230769231,0.95,0.753,9.461538461538462,,,,Actual,
2020-04-01,2019.6153846153845,,1.0176923076923077,0.9420000000000001,0.7404999999999999,8.615384615384615,,,,Actual,
2020-05-01,2019.7692307692307,,0.9946153846153847,0.934,0.728,7.769230769230769,,,,Actual,
2020-06-01,2019.923076923077,,0.9715384615384616,0.926,0.7155,6.923076923076923,,,,Actual,
2020-07-01,2020.076923076923,,0.9484615384615385,0.918,0.703,6.076923076923077,,,,Actual,
2020-08-01,2020.2307692307693,,0.9253846153846155,0.91,0.6905,5.230769230769231,,,,Actual,
2020-09-01,2020.3846153846155,,0.9023076923076924,0.902,0.6779999999999999,4.384615384615385,,,,Actual,
2020-10-01,2020.5384615384614,,0.8792307692307693,0.8940000000000001,0.6655,3.5384615384615383,,,,Actual,
2020-11-01,2020.6923076923076,,0.8561538461538463,0.8860000000000001,0.653,2.6923076923076916,,,,Actual,
2020-12-01,2020.8461538461538,,0.833076923076923,0.8780000000000001,0.6405,1.8461538461538467,,,,Actual,
